,,,,,
Marca,Modelo,Año,País,Valor,Especificaciones
Dodge,Charger,2022,CANADÁ,"17,595.05","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2021,USA,"17,705.00","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2021,CANADÁ,"17,705.00","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2020,USA,"17,761.50","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Challenger,2021,USA,"17,979.50","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: 4WD ||"
Dodge,Challenger,2021,CANADÁ,"17,979.50","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: 4WD ||"
Dodge,Challenger,2023,CANADÁ,"17,987.40","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2023,USA,"17,987.40","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2019,CANADÁ,"18,025.60",SERIE: R/T SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Challenger,2019,USA,"18,025.60","SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2022,USA,"18,043.30","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: AWD ||"
Dodge,HORNET,2023,USA,"18,072.00",SERIE: GT|| COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2023,MÉXICO,"18,072.00",SERIE: GT|| COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2023,CANADÁ,"18,072.00",SERIE: GT|| COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,Challenger,2020,CANADÁ,"18,164.70","SERIE: RT PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: FWD ||"
Dodge,Challenger,2022,CANADÁ,"18,204.45",SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Durango,2021,USA,"18,375.50",SERIE: Police Special Service || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,Charger,2020,CANADÁ,"18,606.15",SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2020,USA,"18,606.15","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2020,CANADÁ,"18,606.15","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2020,USA,"18,640.35","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Charger,2021,CANADÁ,"18,692.50","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Durango,2022,USA,"18,698.35",SERIE: Police Special Service || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Durango,2020,USA,"18,859.95","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2022,CANADÁ,"18,992.05",SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2019,CANADÁ,"19,156.40",SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2023,USA,"19,194.60","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2023,CANADÁ,"19,194.60","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Challenger,2021,CANADÁ,"19,240.00","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2021,USA,"19,240.00","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,HORNET,2022,USA,"19,261.00",SERIE: GT Plus || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2022,MÉXICO,"19,261.00",SERIE: GT Plus || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2022,CANADÁ,"19,261.00",SERIE: GT Plus || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,Charger,2022,USA,"19,475.50","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2022,CANADÁ,"19,475.50","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Challenger,2023,USA,"19,683.60","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: AWD ||"
Dodge,Durango,2021,USA,"19,735.00","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2020,USA,"19,738.80","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Challenger,2022,USA,"19,777.45","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: 4WD ||"
Dodge,Challenger,2022,CANADÁ,"19,777.45","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: 4WD ||"
Dodge,Challenger,2023,CANADÁ,"19,859.40",SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Challenger,2021,CANADÁ,"20,183.00","SERIE: RT PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: FWD ||"
Dodge,Durango,2022,USA,"20,213.05",SERIE: Police Special Service || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,Challenger,2020,CANADÁ,"20,278.80",SERIE: R/T SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Challenger,2020,USA,"20,278.80","SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2019,USA,"20,378.80","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2023,USA,"20,398.20",SERIE: Police Special Service || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2022,CANADÁ,"20,561.75","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Charger,2021,CANADÁ,"20,673.50",SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2021,USA,"20,673.50","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2021,CANADÁ,"20,673.50","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"20,711.50","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Charger,2023,CANADÁ,"20,718.60",SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Durango,2019,USA,"20,904.80","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"20,955.50","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,HORNET,2023,USA,"21,012.00",SERIE: GT Plus || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2023,MÉXICO,"21,012.00",SERIE: GT Plus || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2023,CANADÁ,"21,012.00",SERIE: GT Plus || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,Challenger,2022,CANADÁ,"21,164.00","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2022,USA,"21,164.00","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2019,USA,"21,176.80","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2023,USA,"21,246.00","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2023,CANADÁ,"21,246.00","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2019,USA,"21,256.40","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2020,CANADÁ,"21,550.95",SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Challenger,2023,USA,"21,575.40","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: 4WD ||"
Dodge,Challenger,2023,CANADÁ,"21,575.40","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: 4WD ||"
Dodge,Durango,2019,USA,"21,686.00","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Durango,2022,USA,"21,708.50","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"21,932.00","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2019,USA,"22,037.60","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Challenger,2022,CANADÁ,"22,201.30","SERIE: RT PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: FWD ||"
Dodge,Charger,2023,CANADÁ,"22,431.00","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Challenger,2021,CANADÁ,"22,532.00",SERIE: R/T SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Challenger,2021,USA,"22,532.00","SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Charger,2022,CANADÁ,"22,740.85",SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2022,USA,"22,740.85","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2022,CANADÁ,"22,740.85","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2022,USA,"22,782.65","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Durango,2020,USA,"22,926.15","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2022,USA,"23,051.05","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Challenger,2023,CANADÁ,"23,088.00","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2023,USA,"23,088.00","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2020,USA,"23,517.90","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2023,USA,"23,682.00","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2020,USA,"23,823.90","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2020,USA,"23,913.45","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2021,CANADÁ,"23,945.50",SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Durango,2022,USA,"24,125.20","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Challenger,2023,CANADÁ,"24,219.60","SERIE: RT PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: FWD ||"
Dodge,Durango,2020,USA,"24,396.75","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Durango,2019,USA,"24,598.40","SERIE: SRT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Challenger,2022,CANADÁ,"24,785.20",SERIE: R/T SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Challenger,2022,USA,"24,785.20","SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2020,USA,"24,792.30","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2023,CANADÁ,"24,808.20",SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Charger,2023,USA,"24,808.20","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2023,CANADÁ,"24,808.20","SERIE: RT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2023,USA,"24,853.80","SERIE: SXT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Durango,2023,USA,"25,146.60","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"25,473.50","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"26,131.00","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Challenger,2019,USA,"26,192.80","SERIE: SRT HELLCAT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,200 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2019,CANADÁ,"26,192.80","SERIE: SRT HELLCAT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,200 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2023,USA,"26,318.40","SERIE: GT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2022,CANADÁ,"26,340.05",SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Durango,2021,USA,"26,471.00","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2021,USA,"26,570.50","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Challenger,2023,CANADÁ,"27,038.40",SERIE: R/T SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||
Dodge,Challenger,2023,USA,"27,038.40","SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"27,107.50","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,Durango,2021,USA,"27,547.00","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2020,USA,"27,673.20","SERIE: SRT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2022,USA,"28,020.85","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2023,CANADÁ,"28,734.60",SERIE: SCAT PACK || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6400 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: RWD ||
Dodge,Durango,2022,USA,"28,744.10","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2022,USA,"29,118.10","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Durango,2022,USA,"29,227.55","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Challenger,2020,USA,"29,466.90","SERIE: SRT HELLCAT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,200 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Challenger,2020,CANADÁ,"29,466.90","SERIE: SRT HELLCAT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,200 || PASAJEROS: 5 || PUERTAS: 2 || TRACCION: RWD ||"
Dodge,Durango,2022,USA,"29,818.25","SERIE: R/T || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Dodge,HORNET,2024,USA,"30,120.00",SERIE: GT|| COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2024,MÉXICO,"30,120.00",SERIE: GT|| COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,HORNET,2024,CANADÁ,"30,120.00",SERIE: GT|| COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Dodge,Durango,2022,USA,"30,301.70","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||"
Dodge,Charger,2019,CANADÁ,"30,520.00","SERIE: SRT HELLCAT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,200 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Charger,2019,USA,"30,520.00","SERIE: SRT HELLCAT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,200 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2023,USA,"30,568.20","SERIE: CITADEL || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 5,700 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: RWD ||"
Dodge,Durango,2021,USA,"30,748.00","SERIE: SRT || COMBUSTIBLE: GASOLINA || CILINDROS: 8 || CC: 6,400 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
